Frame;Duration;
00:00:00;1.3965;
00:00:02;5.704;
00:00:03;5.9658;
00:00:04;6.3955;
00:00:05;6.0337;
00:00:06;5.7374;
00:00:07;6.3826;
00:00:08;6.0284;
00:00:09;7.5364;
00:00:10;6.0688;
00:00:11;6.3164;
00:00:12;6.6655;
00:00:13;5.9748;
00:00:14;6.8539;
00:00:15;6.0617;
00:00:16;6.0035;
00:00:17;6.3881;
00:00:18;5.9165;
00:00:19;6.607;
00:00:20;5.9867;
00:00:21;6.5065;
00:00:22;5.9914;
00:00:23;6.0173;
00:00:24;6.4101;
00:01:00;6.3202;
00:01:01;6.0264;
00:01:02;6.0042;
00:01:03;6.077;
00:01:04;6.0828;
00:01:05;6.2742;
00:01:06;5.7565;
00:01:07;6.2275;
00:01:08;5.8966;
00:01:09;6.0485;
00:01:10;6.0856;
00:01:11;5.8599;
00:01:12;5.9361;
00:01:13;6.2309;
00:01:14;6.0771;
00:01:15;6.0868;
00:01:16;6.4366;
00:01:17;6.157;
00:01:18;6.3423;
00:01:19;6.8638;
00:01:20;5.9002;
00:01:21;6.5444;
00:01:22;6.099;
00:01:23;6.3897;
00:01:24;5.9493;
00:02:00;6.0354;
00:02:01;5.9638;
00:02:02;5.8836;
00:02:03;6.2447;
00:02:04;6.2187;
00:02:05;5.896;
00:02:06;5.7644;
00:02:07;5.8501;
00:02:08;5.9327;
00:02:09;5.8125;
00:02:10;5.8911;
00:02:11;5.7806;
00:02:12;6.0273;
00:02:13;6.0787;
00:02:14;6.682;
00:02:15;6.0057;
00:02:16;5.7705;
00:02:17;5.9881;
00:02:18;5.9194;
00:02:19;5.9967;
00:02:20;5.7785;
00:02:21;6.1782;
00:02:22;6.2264;
00:02:23;6.2589;
00:02:24;6.0361;
00:03:00;6.6131;
00:03:01;5.9626;
00:03:02;6.2051;
00:03:03;6.205;
00:03:04;6.6512;
00:03:05;6.5562;
00:03:06;5.9163;
00:03:07;6.5467;
00:03:08;5.8685;
00:03:09;6.099;
00:03:10;5.7966;
00:03:11;6.095;
00:03:12;6.1085;
00:03:13;6.2525;
00:03:14;6.2614;
00:03:15;5.8292;
00:03:16;6.1786;
00:03:17;5.9577;
00:03:18;6.1236;
00:03:19;6.1121;
00:03:20;5.8521;
00:03:21;6.2806;
00:03:22;6.2327;
00:03:23;6.2439;
00:03:24;6.0272;
00:04:00;5.7549;
00:04:01;6.4412;
00:04:02;5.8582;
00:04:03;6.3211;
00:04:04;6.0855;
00:04:05;5.7414;
00:04:06;6.1201;
00:04:07;6.0669;
00:04:08;6.2634;
00:04:09;6.3981;
00:04:10;6.0262;
00:04:11;6.8099;
00:04:12;6.0407;
00:04:13;6.0397;
00:04:14;6.4326;
00:04:15;6.0209;
00:04:16;6.3269;
00:04:17;6.1626;
00:04:18;5.9169;
00:04:19;6.3632;
00:04:20;6.0215;
00:04:21;5.9897;
00:04:22;6.1173;
00:04:23;6.067;
00:04:24;6.128;
00:07:01;5.7014;
00:07:02;5.8126;
00:07:03;5.5102;
00:07:04;5.521;
00:07:05;6.224;
00:07:06;5.7861;
00:07:07;5.845;
00:07:08;6.045;
00:07:09;5.4637;
00:07:10;5.9773;
00:07:11;6.0114;
00:07:12;5.8684;
00:07:13;6.1012;
00:07:14;5.7997;
00:07:15;6.1419;
00:07:16;5.8496;
00:07:17;5.8637;
00:07:18;5.9194;
00:07:19;5.6123;
00:07:20;6.4753;
00:07:21;5.9159;
00:07:22;6.121;
00:07:23;6.2112;
00:07:24;5.7197;
00:08:00;5.8967;
00:08:01;5.8537;
00:08:02;5.8798;
00:08:03;5.9852;
00:08:04;5.5554;
00:08:05;6.3315;
00:08:06;5.8862;
00:08:07;6.226;
00:08:08;5.71;
00:08:09;5.6514;
00:08:10;5.9951;
00:08:11;6.1243;
00:08:12;5.82;
00:08:13;5.9901;
00:08:14;5.5717;
00:08:15;5.9552;
00:08:16;6.2033;
00:08:17;5.8438;
00:08:18;6.1526;
00:08:19;5.8192;
00:08:20;8.1355;
00:08:21;6.2173;
00:08:22;5.886;
00:08:23;6.2226;
00:08:24;5.7788;
00:09:00;5.8474;
00:09:01;5.9667;
00:09:02;5.9265;
00:09:03;6.0483;
00:09:04;5.7143;
00:09:05;5.8578;
00:09:06;5.875;
00:09:07;7.1061;
00:09:08;5.8807;
00:09:09;5.5084;
00:09:10;5.632;
00:09:11;5.7813;
00:09:12;5.6454;
00:09:13;5.7953;
00:09:14;5.5691;
00:09:15;6.3306;
00:09:16;5.8602;
00:09:17;6.1889;
00:09:18;5.6518;
00:09:19;5.532;
00:09:20;6.051;
00:09:21;5.7482;
00:09:22;5.9731;
00:10:00;8.4174;
00:12:00;9.0667;
00:12:01;5.4358;
00:12:02;5.9251;
00:12:03;5.5876;
00:12:04;5.6316;
00:12:05;5.8991;
00:12:06;5.4797;
00:12:07;5.4869;
00:12:08;5.4841;
00:12:09;8.7713;
00:12:10;6.9432;
00:12:11;5.4446;
00:12:12;5.534;
00:12:13;5.4621;
00:12:14;5.7494;
00:12:15;5.9169;
00:12:16;6.0509;
00:12:17;5.5088;
00:12:18;5.5295;
00:12:19;5.6943;
00:12:20;5.4799;
00:12:21;5.546;
00:12:22;5.6443;
00:12:23;5.5748;
00:12:24;5.7053;
00:13:00;5.5811;
00:13:01;5.3013;
00:13:02;5.8548;
00:13:03;5.519;
00:13:04;5.6603;
00:13:05;5.8007;
00:13:06;5.5184;
00:13:07;5.5118;
00:13:08;5.6376;
00:13:09;5.4022;
00:13:10;5.461;
00:13:11;5.6416;
00:13:12;5.2692;
00:13:13;5.5836;
00:13:14;5.795;
00:13:15;5.4621;
00:13:16;5.4962;
00:13:17;5.7026;
00:13:18;5.5624;
00:13:19;5.6492;
00:13:20;5.6535;
00:13:21;5.4925;
00:13:22;5.3886;
00:13:23;5.4979;
00:13:24;5.474;
00:14:00;5.5738;
00:14:01;5.5579;
00:14:02;5.5027;
00:14:03;5.8121;
00:14:04;5.3167;
00:14:05;5.4691;
00:14:06;5.975;
00:14:07;5.4442;
00:14:08;5.5301;
00:14:09;5.741;
00:14:10;5.5973;
00:14:11;5.4689;
00:14:12;5.4325;
00:14:13;5.4698;
00:14:14;5.5275;
00:14:15;5.9472;
00:14:16;5.4614;
00:14:17;5.6518;
00:14:18;5.8012;
00:14:19;5.8662;
00:14:20;5.5759;
00:14:21;5.6553;
00:14:22;5.5123;
00:14:23;6.1411;
00:14:24;5.562;
00:15:00;5.6019;
00:15:01;5.5434;
00:15:02;5.3009;
00:15:03;5.473;
00:15:04;5.6571;
00:15:05;5.4641;
00:15:06;5.4032;
00:15:07;5.7364;
00:15:08;5.5967;
00:15:09;5.4742;
00:15:10;5.6198;
00:15:11;5.64;
00:15:12;5.5409;
00:15:13;5.7556;
00:15:14;5.3969;
00:15:15;5.4821;
00:15:16;5.7247;
00:15:17;5.344;
00:15:18;5.5797;
00:15:19;5.8134;
00:15:20;5.6544;
00:15:21;5.7766;
00:15:22;5.4789;
00:15:23;5.4733;
00:15:24;6.1982;
00:16:00;5.9703;
00:16:01;5.4155;
00:16:02;5.7007;
00:16:03;5.409;
00:16:04;5.4371;
00:16:05;5.6422;
00:16:06;5.4646;
00:16:07;5.2198;
00:16:08;5.5782;
00:16:09;5.4876;
00:16:10;5.4746;
00:16:11;5.6889;
00:16:12;5.3565;
00:16:13;5.4516;
00:16:14;5.8615;
00:16:15;5.6499;
00:16:16;5.2388;
00:16:17;5.6956;
00:16:18;5.4671;
00:16:19;5.4377;
00:16:20;5.5121;
00:16:21;5.1957;
00:16:22;5.4867;
00:16:23;5.6394;
00:16:24;5.4601;
00:17:00;5.573;
00:17:02;4.5433;
00:17:03;4.3398;
00:17:04;4.6588;
00:17:05;4.1582;
00:17:06;3.6709;
00:17:07;4.3734;
00:17:08;5.1079;
00:17:09;4.2722;
00:17:10;4.3559;
00:17:11;4.7787;
00:17:12;4.2359;
00:17:13;4.3127;
00:17:14;4.3434;
00:17:15;4.994;
00:17:16;3.7635;
00:17:17;4.4361;
00:17:18;4.7778;
00:17:19;5.5374;
00:17:20;3.9013;
00:17:21;4.5064;
00:17:22;5.1488;
00:17:23;4.2626;
00:17:24;4.4804;
00:18:00;4.5272;
00:18:01;4.075;
00:18:02;4.4737;
00:18:03;4.8656;
00:18:04;5.0668;
00:18:05;4.0235;
00:18:06;4.5131;
00:18:07;4.6509;
00:18:08;5.2614;
00:18:09;7.0688;
00:18:10;3.7826;
00:18:11;4.1806;
00:18:12;4.4675;
00:18:13;4.478;
00:18:14;4.7266;
00:18:15;4.465;
00:18:16;4.6251;
00:18:17;4.3063;
00:18:18;5.3024;
00:18:19;3.818;
00:18:20;4.8999;
00:18:21;4.1487;
00:18:22;5.0646;
00:18:23;3.9295;
00:18:24;4.4787;
00:19:00;5.2312;
00:19:01;4.1988;
00:19:02;4.1202;
00:19:03;4.8505;
00:19:04;4.6125;
00:19:05;4.5927;
00:19:06;4.1473;
00:19:07;5.0736;
00:19:08;4.6536;
00:19:09;4.0381;
00:19:10;4.6627;
00:19:11;4.9418;
00:19:12;5.2847;
00:19:13;4.2522;
00:19:14;5.1604;
00:19:15;4.1171;
00:19:16;4.2257;
00:19:17;4.474;
00:19:18;4.9489;
00:19:19;4.4737;
00:19:20;4.4662;
00:19:21;4.4719;
00:19:22;4.7714;
00:19:23;4.3698;
00:19:24;4.4413;
00:20:00;4.4228;
00:20:01;4.3754;
00:20:02;4.3288;
00:20:03;4.9358;
00:20:04;4.3266;
00:20:05;4.4233;
00:20:06;4.5052;
00:20:07;4.9124;
00:20:08;4.2592;
00:20:09;4.3833;
00:20:10;4.3182;
00:20:11;4.4514;
00:20:12;4.486;
00:20:13;4.4071;
00:20:14;4.7844;
00:20:15;4.3272;
00:20:16;4.6793;
00:20:17;4.275;
00:20:18;4.4404;
00:20:19;4.4074;
00:20:20;4.0806;
00:20:21;4.6341;
00:20:22;4.3824;
00:20:23;4.4787;
00:20:24;4.525;
00:21:00;4.6904;
00:21:01;5.5684;
00:21:02;4.0158;
00:21:03;4.8269;
00:21:04;4.2655;
00:21:05;3.93;
00:21:06;4.4166;
00:21:07;4.472;
00:21:08;4.9439;
00:21:09;4.6124;
00:21:10;3.9109;
00:21:11;4.5249;
00:21:12;4.6344;
00:21:13;4.476;
00:21:14;4.3136;
00:21:15;3.8675;
00:21:16;5.1175;
00:21:17;3.9061;
00:21:18;4.8495;
00:21:19;4.0554;
00:21:20;4.8778;
00:21:21;4.1766;
00:21:22;4.3215;
00:21:23;4.2647;
00:21:24;4.6253;
00:22:00;4.1886;
00:22:02;5.5946;
00:22:03;6.4199;
00:22:04;7.1707;
00:22:05;5.6398;
00:22:06;6.7639;
00:22:07;6.1928;
00:22:08;6.4523;
00:22:09;6.4773;
00:22:10;5.6961;
00:22:11;6.4595;
00:22:12;6.5116;
00:22:13;6.4936;
00:22:14;7.3575;
00:22:15;5.856;
00:22:16;6.6292;
00:22:17;6.5776;
00:22:18;6.4769;
00:22:19;6.652;
00:22:20;6.3624;
00:22:21;6.3935;
00:22:22;6.7141;
00:22:23;6.5304;
00:22:24;6.9425;
00:23:00;7.1908;
00:23:01;6.1587;
00:23:02;6.8622;
00:23:03;6.7183;
00:23:04;6.6707;
00:23:05;6.3224;
00:23:06;6.6243;
00:23:07;6.6303;
00:23:08;6.1781;
00:23:09;6.1428;
00:23:10;6.8446;
00:23:11;6.8754;
00:23:12;6.4611;
00:23:13;6.2975;
00:23:14;6.9178;
00:23:15;6.676;
00:23:16;6.8653;
00:23:17;6.361;
00:23:18;6.3363;
00:23:19;6.1465;
00:23:20;7.0542;
00:23:21;6.5904;
00:23:22;6.456;
00:23:23;6.2698;
00:23:24;6.383;
00:24:00;6.3246;
00:24:01;6.8914;
00:24:02;6.4363;
00:24:03;7.5439;
00:24:04;6.1793;
00:24:05;7.8333;
00:24:06;6.0832;
00:24:07;7.7912;
00:24:08;7.3093;
00:24:09;6.5147;
00:24:10;7.2528;
00:24:11;8.346;
00:24:12;6.68;
00:24:13;6.8798;
00:24:14;6.3056;
00:24:15;6.9326;
00:24:16;6.6718;
00:24:17;6.5736;
00:24:18;7.0462;
00:24:19;6.0258;
00:24:20;6.8911;
00:24:21;6.1722;
00:24:22;6.7989;
00:24:23;6.2587;
00:24:24;6.1072;
00:25:00;6.6463;
00:25:01;7.1451;
00:25:02;6.7239;
00:25:03;6.5249;
00:25:04;6.8722;
00:25:05;6.3572;
00:25:06;6.5313;
00:25:07;6.9132;
00:25:08;6.8394;
00:25:09;6.4136;
00:25:10;7.6529;
00:25:11;6.7419;
00:25:12;7.7695;
00:25:13;6.5115;
00:25:14;6.4084;
00:25:15;6.4318;
00:25:16;6.6995;
00:25:17;6.2954;
00:25:18;6.6025;
00:25:19;6.4881;
00:25:20;6.3235;
00:25:21;6.8845;
00:25:22;6.5891;
00:25:23;6.2178;
00:25:24;6.6274;
00:26:00;6.7268;
00:26:01;6.7906;
00:26:02;6.2594;
00:26:03;6.5136;
00:26:04;5.891;
00:26:05;6.7026;
00:26:06;6.4601;
00:26:07;6.9227;
00:26:08;6.2504;
00:26:09;6.5191;
00:26:10;6.7461;
00:26:11;6.6317;
00:26:12;7.6721;
00:26:13;5.9171;
00:26:14;6.8202;
00:26:15;7.4583;
00:26:16;7.0095;
00:26:17;6.6212;
00:26:18;5.9268;
00:26:19;6.967;
00:26:20;6.7692;
00:26:21;5.9223;
00:26:22;7.3427;
00:26:23;6.4554;
00:26:24;6.4952;
00:27:00;6.018;
00:27:02;8.1187;
00:27:03;8.1382;
00:27:04;9.7478;
00:27:05;8.3307;
00:27:06;8.6658;
00:27:07;8.6822;
00:27:08;8.4826;
00:27:09;8.1541;
00:27:10;8.7327;
00:27:11;8.4506;
00:27:12;8.7829;
00:27:13;8.9069;
00:27:14;8.2467;
00:27:15;8.8089;
00:27:16;9.225;
00:27:17;8.2981;
00:27:18;8.637;
00:27:19;8.9008;
00:27:20;8.6397;
00:27:21;9.2734;
00:27:22;8.4648;
00:27:23;9.1423;
00:27:24;8.1031;
00:28:00;9.5218;
00:28:01;8.8193;
00:28:02;8.8683;
00:28:03;8.4052;
00:28:04;8.8631;
00:28:05;9.2912;
00:28:06;9.6933;
00:28:07;8.339;
00:28:08;7.9;
00:28:09;8.7532;
00:28:10;8.4037;
00:28:11;9.9248;
00:28:12;8.8801;
00:28:13;7.9004;
00:28:14;8.741;
00:28:15;8.2319;
00:28:16;8.3157;
00:28:17;8.3477;
00:28:18;8.3297;
00:28:19;8.5666;
00:28:20;8.3885;
00:28:21;8.9435;
00:28:22;8.8469;
00:28:23;8.2949;
00:28:24;8.3709;
00:29:00;8.5719;
00:29:01;8.6247;
00:29:02;8.641;
00:29:04;8.3677;
00:29:05;8.773;
00:29:06;8.7405;
00:29:07;8.5733;
00:29:08;8.1079;
00:29:09;8.1317;
00:29:10;9.3339;
00:29:11;8.2111;
00:29:12;8.469;
00:29:13;8.1228;
00:29:14;8.797;
00:29:15;8.5214;
00:29:16;8.8084;
00:29:17;8.3465;
00:29:18;8.5242;
00:29:19;9.0436;
00:29:20;8.3595;
00:29:21;9.0174;
00:29:22;7.9676;
00:29:23;8.9983;
00:29:24;8.6161;
00:30:00;9.1891;
00:30:01;8.437;
00:30:02;8.2423;
00:30:03;9.9943;
00:30:04;8.0687;
00:30:05;9.1607;
00:30:06;8.5265;
00:30:07;7.6577;
00:30:08;8.3578;
00:30:09;8.3441;
00:30:10;8.4388;
00:30:11;8.3352;
00:30:12;8.7845;
00:30:13;8.855;
00:30:14;9.5191;
00:30:15;8.0643;
00:30:16;8.4988;
00:30:17;7.9514;
00:30:18;8.6752;
00:30:19;8.6748;
00:30:20;8.363;
00:30:21;8.924;
00:30:22;8.1484;
00:30:23;8.702;
00:30:24;8.774;
00:31:00;9.8657;
00:31:01;8.3961;
00:31:02;7.9556;
00:31:03;9.6393;
00:31:04;9.7224;
00:31:05;8.0545;
00:31:06;8.2773;
00:31:07;8.2939;
00:31:08;8.584;
00:31:09;8.574;
00:31:10;8.8012;
00:31:11;8.477;
00:31:12;8.1023;
00:31:13;8.3349;
00:31:14;8.7512;
00:31:15;8.8038;
00:31:16;9.3833;
00:31:17;8.0062;
00:31:18;8.5474;
00:31:19;8.6688;
00:31:20;8.3671;
00:31:21;8.4497;
00:31:22;7.8543;
00:31:23;8.3534;
00:31:24;8.7787;
00:32:00;8.6168;
00:32:02;7.7463;
00:32:04;9.1556;
00:32:07;7.5365;
00:32:09;8.9852;
00:32:10;9.1518;
00:32:11;9.6792;
00:32:12;8.4698;
00:32:14;8.8912;
00:32:15;9.6659;
00:32:16;9.1144;
00:32:17;8.366;
00:32:18;9.7661;
00:32:19;8.6321;
00:32:20;9.1237;
00:32:21;8.8771;
00:32:23;9.0771;
00:32:24;9.9839;
00:33:00;9.7025;
00:33:01;9.8164;
00:33:02;9.3889;
00:33:03;8.4674;
00:33:04;9.9879;
00:33:05;8.9152;
00:33:06;8.5646;
00:33:07;9.0815;
00:33:08;9.0474;
00:33:09;9.7222;
00:33:10;8.6588;
00:33:11;9.0474;
00:33:12;8.8815;
00:33:13;9.6156;
00:33:14;8.6067;
00:33:15;9.0701;
00:33:16;8.9719;
00:33:17;9.009;
00:33:19;9.7501;
00:33:20;9.4476;
00:33:21;9.6467;
00:33:22;9.7613;
00:33:23;9.112;
00:33:24;9.3011;
00:34:00;9.4413;
00:34:01;8.9753;
00:34:03;8.7917;
00:34:04;9.6715;
00:34:05;9.6471;
00:34:06;9.2289;
00:34:07;9.5327;
00:34:08;9.3475;
00:34:09;9.1223;
00:34:10;9.5106;
00:34:11;9.5108;
00:34:13;9.9167;
00:34:14;9.6538;
00:34:16;9.9176;
00:34:17;9.4817;
00:34:19;9.6082;
00:34:20;9.4563;
00:34:21;9.9527;
00:34:22;9.5214;
00:34:23;9.5824;
00:34:24;9.7887;
00:35:00;9.3324;
00:35:01;9.4433;
00:35:02;9.5302;
00:35:03;9.739;
00:35:04;9.7676;
00:35:05;9.5523;
00:35:06;9.4377;
00:35:07;9.5354;
00:35:08;9.7076;
00:35:13;9.9275;
00:35:15;9.7465;
00:35:16;9.9727;
00:35:20;9.3969;
00:35:23;9.376;
00:35:24;9.5473;
00:36:00;9.2505;
00:36:01;9.4181;
00:36:03;9.5223;
00:36:08;9.6209;
00:36:09;9.7057;
00:36:11;9.7532;
00:36:13;9.9552;
00:36:14;9.4786;
00:36:15;9.6479;
00:36:16;9.9326;
00:36:17;9.5297;
00:36:18;9.5501;
00:36:19;9.6528;
00:36:20;9.5753;
00:36:21;9.7478;
00:36:22;9.6362;
00:36:23;9.5917;
00:36:24;9.7618;
00:37:03;9.7108;
00:37:04;9.8931;
00:37:05;9.8963;
00:37:06;9.5715;
00:37:07;9.5431;
00:37:08;9.8528;
00:37:09;9.6526;
00:37:10;9.9741;
00:37:11;9.4546;
00:37:12;9.6494;
00:37:13;9.72;
00:37:14;9.4601;
00:37:16;9.7467;
00:37:17;9.7097;
00:37:18;9.8612;
00:37:19;9.35;
00:37:20;9.8559;
00:38:00;9.8192;
00:38:01;9.7428;
00:38:02;9.3888;
00:38:03;9.4859;
00:38:04;9.6475;
00:38:05;9.898;
00:38:06;9.4866;
00:38:07;9.8692;
00:38:08;9.4054;
00:38:09;9.5846;
00:38:10;9.8642;
00:38:11;9.5988;
00:38:12;9.3583;
00:38:13;9.8356;
00:38:14;9.4451;
00:38:16;9.5429;
00:38:19;9.798;
00:38:21;9.5333;
00:38:22;9.5943;
00:38:23;9.5004;
00:38:24;9.8905;
00:39:00;9.7726;
00:39:01;9.6835;
00:39:02;9.4242;
00:39:03;9.5722;
00:39:04;9.7983;
00:39:05;9.7812;
00:39:06;9.7835;
00:39:07;9.6787;
00:39:08;9.6276;
00:39:09;9.6323;
00:39:11;9.1707;
00:39:12;9.8578;
00:39:13;9.2216;
00:39:14;9.5968;
00:39:15;9.9246;
00:39:18;9.7368;
00:39:19;9.1396;
00:39:20;9.6658;
00:39:21;9.89;
00:39:22;9.5246;
00:39:23;9.729;
00:40:00;9.5677;
00:40:05;9.4362;
00:40:06;9.7561;
00:40:08;9.7277;
00:40:09;9.1855;
00:40:11;9.5113;
00:40:12;9.6329;
00:40:13;9.7735;
00:40:14;9.6567;
00:40:15;9.9806;
00:40:16;8.4931;
00:40:18;9.7351;
00:40:19;8.6036;
00:40:23;9.8566;
00:40:24;9.598;
00:41:00;9.9373;
00:41:01;9.932;
00:41:02;9.6712;
00:41:03;9.7182;
00:41:04;9.9371;
00:41:05;9.8447;
00:41:07;9.672;
00:41:08;9.8587;
00:41:09;9.7783;
00:41:10;9.6735;
00:41:11;9.8183;
00:41:12;9.7582;
00:41:13;9.624;
00:41:14;9.6973;
00:41:16;9.5913;
00:41:21;9.6318;
00:41:22;9.9224;
00:41:24;9.5155;
00:42:00;9.7112;
00:42:01;9.9439;
00:42:13;9.5333;
00:42:23;9.4879;
00:43:01;8.6547;
00:43:03;8.3383;
00:43:06;8.8002;
00:43:07;8.5589;
00:43:08;8.2296;
00:43:09;9.2246;
00:43:10;8.6495;
00:43:11;9.3205;
00:43:12;9.5317;
00:43:13;7.9177;
00:43:14;9.1639;
00:43:15;9.4461;
00:43:16;8.7056;
00:43:17;9.4255;
00:43:18;8.207;
00:43:19;9.0109;
00:43:20;8.9594;
00:43:21;9.263;
00:43:22;8.9804;
00:43:23;9.023;
00:43:24;8.7121;
00:44:01;9.0499;
00:44:02;9.6986;
00:44:03;7.8384;
00:44:04;9.6083;
00:44:05;9.18;
00:44:06;8.536;
00:44:07;9.0703;
00:44:08;8.7232;
00:44:09;8.4791;
00:44:10;9.543;
00:44:11;8.8497;
00:44:12;8.6601;
00:44:13;8.3636;
00:44:14;8.9911;
00:44:15;9.3737;
00:44:16;9.3351;
00:44:17;8.8273;
00:44:18;7.8376;
00:44:19;9.6676;
00:44:20;9.4182;
00:44:21;9.7376;
00:44:22;9.7718;
00:44:23;8.707;
00:44:24;9.0526;
00:45:00;8.8425;
00:45:01;9.289;
00:45:02;9.2356;
00:45:03;8.1667;
00:45:04;9.2478;
00:45:05;8.8787;
00:45:06;9.4331;
00:45:07;8.6873;
00:45:08;7.7704;
00:45:09;9.4063;
00:45:11;9.3283;
00:45:12;9.6307;
00:45:13;9.1089;
00:45:15;9.6844;
00:45:17;9.0613;
00:45:18;8.8413;
00:45:20;9.7205;
00:45:22;8.2726;
00:45:23;9.8783;
00:46:00;9.8781;
00:46:01;7.3783;
00:46:02;8.0548;
00:46:03;8.8793;
00:46:04;8.7774;
00:46:05;9.2308;
00:46:06;9.6737;
00:46:07;7.2602;
00:46:08;9.5513;
00:46:09;7.9387;
00:46:11;8.4059;
00:46:12;7.6901;
00:46:13;9.4792;
00:46:14;7.9687;
00:46:15;9.7694;
00:46:16;8.6236;
00:46:17;7.3472;
00:46:18;8.8243;
00:46:19;9.2549;
00:46:20;8.4267;
00:46:21;8.0374;
00:46:22;8.0608;
00:46:23;8.3832;
00:46:24;9.1832;
00:47:00;8.152;
00:47:01;9.4239;
00:47:02;6.8825;
00:47:03;9.7985;
00:47:04;9.6732;
00:47:05;8.7466;
00:47:06;9.5353;
00:47:07;6.584;
00:47:09;7.3582;
00:47:11;8.4838;
00:47:12;7.6612;
00:47:13;8.6735;
00:47:14;8.7492;
