Frame;Duration;
02:31:05;1.786;
02:31:06;1.6714;
02:31:07;1.6783;
02:31:08;1.6634;
02:31:09;2.0455;
02:31:10;2.0127;
02:31:11;1.7521;
02:31:12;1.6626;
02:31:13;1.664;
02:31:14;1.6282;
02:31:15;1.7916;
02:31:16;1.7179;
02:31:17;1.7202;
02:31:18;1.9756;
02:31:19;1.9231;
02:31:20;1.7167;
02:31:21;1.6381;
02:31:22;1.5762;
02:31:23;1.5656;
02:31:24;1.5822;
02:32:00;1.7051;
02:32:01;1.6547;
02:32:02;1.6451;
02:32:03;1.7929;
02:32:05;3.518;
02:32:06;7.1711;
02:32:07;7.4047;
02:32:08;8.0534;
02:32:09;7.7705;
02:32:10;8.3641;
02:32:11;8.3158;
02:32:13;9.0604;
02:32:14;7.7433;
02:32:15;7.1912;
02:32:16;8.9064;
02:32:17;7.5548;
02:32:18;8.2471;
02:32:19;6.5519;
02:32:20;8.7724;
02:32:21;8.4175;
02:32:22;8.3365;
02:32:23;7.8716;
02:33:00;6.4219;
02:33:01;9.9087;
02:33:02;7.4078;
02:33:03;9.6471;
02:33:04;8.4218;
02:33:05;8.555;
02:33:06;8.6611;
02:33:07;8.9995;
02:33:08;7.2412;
02:33:09;6.9962;
02:33:10;8.4827;
02:33:11;8.0421;
02:33:12;8.8459;
02:33:13;8.3693;
02:33:14;8.8868;
02:33:16;9.0165;
02:33:17;9.7124;
02:33:18;9.5546;
02:33:19;9.447;
02:33:20;9.565;
02:33:21;9.684;
02:33:22;9.4431;
02:33:24;9.2801;
02:34:07;9.6037;
02:34:08;9.7553;
02:34:09;9.9511;
02:34:10;9.2276;
02:34:11;9.707;
02:34:12;7.3595;
02:34:13;6.2026;
02:46:07;9.9536;
02:47:04;9.8484;
02:47:07;9.9491;
02:47:20;9.7879;
02:48:01;9.9246;
02:48:04;9.9968;
02:48:18;9.9079;
02:48:20;9.7053;
02:48:23;9.9768;
02:49:01;9.986;
02:49:02;9.9698;
02:49:17;9.923;
02:49:20;9.6924;
02:50:12;9.9048;
02:50:13;9.9728;
02:51:03;9.992;
02:51:04;9.6523;
02:51:05;9.9862;
02:51:06;9.7413;
02:51:07;9.726;
02:51:08;9.8487;
02:51:09;9.9538;
02:51:18;9.9713;
02:51:20;9.8556;
02:51:22;9.851;
02:52:14;9.4096;
02:52:19;9.8377;
02:52:24;9.6795;
02:53:00;9.8352;
02:53:04;3.1315;
02:53:05;6.3134;
02:53:06;7.2207;
02:53:07;6.6353;
02:53:08;7.5075;
02:53:09;5.3816;
02:53:10;6.2247;
02:53:11;5.8296;
02:53:12;6.4972;
02:53:13;7.3623;
02:53:14;6.8837;
02:53:15;6.9633;
02:53:16;6.9222;
02:53:17;6.0434;
02:53:18;6.2228;
02:53:19;5.6306;
02:53:20;6.6224;
02:53:21;6.8654;
02:53:22;6.4727;
02:53:23;6.3129;
02:53:24;6.8287;
02:54:00;7.9724;
02:54:01;7.0679;
02:54:02;7.962;
02:54:03;6.801;
02:54:04;7.07;
02:54:06;1.7664;
02:54:07;1.6531;
02:54:08;1.806;
02:54:09;1.7664;
02:54:10;1.9906;
02:54:11;1.5599;
02:54:12;1.3356;
02:54:13;1.4802;
02:54:14;1.3984;
02:54:15;1.3481;
02:54:16;1.3398;
02:54:17;1.3628;
02:54:18;1.4467;
02:54:19;1.3634;
02:54:20;1.491;
02:54:21;1.6038;
02:54:22;1.5619;
02:54:23;1.5009;
02:54:24;1.3975;
02:55:00;1.3716;
02:55:01;1.3677;
02:55:02;1.3603;
02:55:03;1.4743;
02:55:04;1.3198;
02:55:05;1.3641;
02:55:06;1.6259;
02:55:07;1.8866;
02:55:08;1.508;
02:55:09;1.4421;
02:55:10;1.4317;
02:55:11;1.4295;
02:55:12;1.4114;
02:55:13;1.4864;
02:55:14;1.4441;
02:55:16;1.9925;
02:55:17;1.9413;
02:55:18;2.0588;
02:55:19;2.0748;
02:55:20;2.1073;
02:55:21;2.0955;
02:55:22;2.1315;
02:55:23;2.0312;
02:55:24;1.9857;
02:56:01;2.9727;
02:56:02;2.823;
02:56:03;3.9136;
02:56:04;3.017;
02:56:05;2.8409;
02:56:06;2.9609;
02:56:07;2.9105;
02:56:08;2.9078;
02:56:09;2.7569;
02:56:11;3.1167;
02:56:12;3.4035;
02:56:13;3.0856;
02:56:14;3.1999;
02:56:15;3.178;
02:56:16;3.1218;
02:56:17;3.3161;
02:56:18;3.1657;
02:56:19;3.2839;
02:56:20;3.3528;
02:56:21;3.1091;
02:56:22;3.2485;
02:56:23;3.1497;
02:56:24;3.2434;
02:57:00;3.1482;
02:57:01;3.098;
02:57:02;3.3273;
02:57:03;3.1994;
02:57:04;3.093;
02:57:05;3.103;
02:57:06;3.1091;
02:57:07;3.367;
02:57:08;3.1463;
02:57:09;3.1291;
02:57:10;3.0974;
02:57:11;3.0959;
02:57:12;3.2546;
02:57:13;3.1479;
02:57:14;3.0172;
02:57:15;3.0048;
02:57:16;2.9987;
02:57:17;3.3764;
02:57:18;3.1618;
02:57:19;3.1285;
02:57:20;3.1151;
02:57:21;3.1118;
02:57:22;3.5904;
02:57:23;3.387;
02:57:24;3.2569;
02:58:00;3.1091;
02:58:01;3.1141;
02:58:02;3.7242;
02:58:03;3.2868;
02:58:04;3.1312;
02:58:05;3.3595;
02:58:06;3.3474;
02:58:07;4.3701;
02:58:08;3.5086;
02:58:09;3.3186;
02:58:10;3.2183;
02:58:11;3.4833;
02:58:12;3.7079;
02:58:13;3.3287;
02:58:14;3.1669;
02:58:15;3.287;
02:58:16;3.5181;
02:58:17;3.3777;
02:58:18;3.1186;
02:58:19;3.1335;
02:58:20;3.1675;
02:58:21;3.2246;
02:58:22;3.2722;
02:58:23;3.1517;
02:58:24;3.1159;
02:59:00;3.2256;
02:59:01;3.2774;
02:59:02;3.485;
02:59:03;3.2664;
02:59:04;3.1485;
02:59:05;3.2058;
02:59:06;3.3005;
02:59:07;3.2319;
02:59:08;3.1551;
02:59:09;3.4565;
02:59:10;3.2889;
02:59:11;3.6891;
02:59:12;3.3508;
02:59:13;3.2663;
02:59:14;3.239;
02:59:15;3.1736;
02:59:16;3.3158;
02:59:17;3.1424;
02:59:18;3.1433;
02:59:19;4.1403;
02:59:20;3.1082;
02:59:21;3.6062;
02:59:22;3.2618;
02:59:23;3.2053;
02:59:24;3.132;
03:00:00;3.1151;
03:00:01;3.4933;
03:00:02;3.1224;
03:00:03;3.1916;
03:00:04;3.0887;
03:00:05;3.136;
03:00:06;3.5492;
03:00:07;3.2825;
03:00:08;3.3191;
03:00:09;3.2402;
03:00:10;3.2518;
03:00:11;3.5237;
03:00:12;3.3838;
03:00:13;3.2962;
03:00:14;3.4227;
03:00:15;3.4487;
03:00:16;3.263;
03:00:17;3.1137;
03:00:18;3.877;
03:00:19;3.4923;
03:00:20;3.7219;
03:00:21;3.4107;
03:00:22;3.4249;
03:00:23;3.2708;
03:00:24;3.1529;
03:01:00;3.4569;
03:01:01;3.419;
03:01:02;3.2925;
03:01:03;3.1096;
03:01:04;3.1667;
03:01:05;3.4296;
03:01:06;3.1692;
03:01:07;3.127;
03:01:08;3.0087;
03:01:09;2.9929;
03:01:10;3.2679;
03:01:11;3.2038;
03:01:12;3.1468;
03:01:13;3.0981;
03:01:14;3.1397;
03:01:15;3.5331;
03:01:16;3.207;
03:01:17;3.271;
03:01:18;3.1277;
03:01:19;3.1454;
03:01:20;3.538;
03:01:21;3.2956;
03:01:22;3.1463;
03:01:23;3.1539;
03:01:24;3.2415;
03:02:00;3.5418;
03:02:01;3.2336;
03:02:02;3.2912;
03:02:03;3.2625;
03:02:04;3.4702;
03:02:05;3.625;
03:02:06;3.3269;
03:02:07;3.1534;
03:02:08;3.1469;
03:02:09;3.2674;
03:02:10;3.328;
03:02:11;3.1738;
03:02:12;3.1175;
03:02:13;3.2692;
03:02:14;3.3668;
03:02:15;3.4212;
03:02:16;3.1886;
03:02:17;3.1608;
03:02:18;3.1926;
03:02:19;3.1024;
03:02:20;3.4113;
03:02:21;3.2582;
03:02:22;3.1022;
03:02:23;3.1117;
03:02:24;3.392;
03:03:00;3.7585;
03:03:01;3.3507;
03:03:02;3.0343;
03:03:03;3.8801;
03:03:04;3.5051;
03:03:05;3.4519;
03:03:06;3.4585;
03:03:07;3.7619;
03:03:08;3.3015;
03:03:09;3.4784;
03:03:10;3.275;
03:03:11;3.1278;
03:03:12;3.2249;
03:03:13;3.429;
03:03:14;3.3825;
03:03:15;3.2288;
03:03:16;3.1882;
03:03:17;3.0329;
03:03:18;3.2904;
03:03:19;3.309;
03:03:20;3.2586;
03:03:21;3.1016;
03:03:22;3.0895;
03:03:23;3.4512;
03:03:24;3.2584;
03:04:00;3.1652;
03:04:01;3.2396;
03:04:02;3.1956;
03:04:03;3.3193;
03:04:04;3.1362;
03:04:05;3.1466;
03:04:06;3.2149;
03:04:07;3.2256;
03:04:08;3.2315;
03:04:09;3.2118;
03:04:10;3.1722;
03:04:11;3.1888;
03:04:12;3.1028;
03:04:13;3.1384;
03:04:14;3.306;
03:04:15;3.2823;
03:04:16;3.1984;
03:04:17;3.0804;
03:04:18;3.1315;
03:04:19;3.3368;
03:04:20;3.1294;
03:04:21;3.1174;
03:04:22;3.1207;
03:04:23;3.0821;
03:04:24;3.4598;
03:05:00;3.3173;
03:05:01;3.1277;
03:05:02;3.1086;
03:05:03;2.9962;
03:05:04;3.1434;
03:05:05;3.1703;
03:05:06;3.1217;
03:05:07;3.1044;
03:05:08;3.188;
03:05:09;3.2937;
03:05:10;3.7275;
03:05:11;3.2041;
03:05:12;3.0791;
03:05:13;3.208;
03:05:14;3.5924;
03:05:15;3.3961;
03:05:16;3.1823;
03:05:17;3.2114;
03:05:18;3.321;
03:05:19;3.4;
03:05:20;3.1248;
03:05:21;3.2457;
03:05:22;3.4477;
03:05:23;3.4387;
03:05:24;3.2468;
03:06:00;3.1513;
03:06:01;3.2316;
03:06:02;3.6204;
03:06:03;3.4198;
03:06:04;3.3704;
03:06:05;3.1203;
03:06:06;3.0995;
03:06:07;3.2256;
03:06:08;3.4566;
03:06:09;3.1981;
03:06:10;3.0865;
03:06:11;3.1055;
03:06:12;3.137;
03:06:13;3.3315;
03:06:14;3.1949;
03:06:15;3.0886;
03:06:16;3.1291;
03:06:17;3.0637;
03:06:18;3.2223;
03:06:19;3.1147;
03:06:20;3.122;
03:06:21;3.084;
03:06:22;3.0134;
03:06:23;2.996;
03:06:24;3.381;
03:07:00;3.104;
03:07:01;3.1972;
03:07:02;3.1578;
03:07:03;3.0947;
03:07:04;3.1407;
03:07:05;2.9775;
03:07:06;3.2448;
03:07:07;2.9919;
03:07:08;2.9474;
03:07:09;3.4601;
03:07:10;3.24;
03:07:11;3.1374;
03:07:12;3.924;
03:07:13;3.636;
03:07:14;3.2463;
03:07:15;3.26;
03:07:16;3.1944;
03:07:17;3.2523;
03:07:18;3.4152;
03:07:19;3.2987;
03:07:20;3.6776;
03:07:21;3.7042;
03:07:22;3.43;
03:07:23;3.4806;
03:07:24;3.3019;
03:08:00;3.2668;
03:08:01;3.2193;
03:08:02;3.206;
03:08:03;3.416;
03:08:04;3.144;
03:08:05;1.8083;
03:08:06;1.4585;
03:08:07;1.4916;
03:08:08;1.5118;
03:08:09;1.4742;
03:08:10;1.452;
03:08:11;1.7371;
03:08:12;1.5451;
03:08:13;1.5047;
03:08:14;1.5774;
03:08:15;1.5378;
03:08:16;1.5419;
03:08:17;1.5083;
03:08:18;1.5037;
03:08:19;1.5499;
03:08:20;1.5163;
03:08:21;1.58;
03:08:22;1.7129;
03:08:23;1.5762;
03:08:24;1.6009;
03:09:00;1.5126;
03:09:01;1.5152;
03:09:02;1.5023;
03:09:03;1.5225;
03:09:04;1.4681;
03:09:06;2.0038;
03:09:07;1.8938;
03:09:08;1.8851;
03:09:09;1.9664;
03:09:10;1.9118;
03:09:11;1.9687;
03:09:12;1.9278;
03:09:13;1.9954;
03:09:14;2.2186;
03:09:16;2.6399;
03:09:17;2.5528;
03:09:18;2.5177;
03:09:19;2.584;
03:09:20;2.6131;
03:09:21;2.8323;
03:09:22;2.5207;
03:09:23;2.6286;
03:09:24;2.7647;
03:10:01;2.8528;
03:10:02;2.8917;
03:10:03;2.9454;
03:10:04;2.9913;
03:10:05;2.9852;
03:10:06;3.2373;
03:10:07;3.1935;
03:10:08;3.0554;
03:10:09;2.9919;
03:10:10;2.9467;
03:10:11;2.9556;
03:10:12;3.1236;
03:10:13;3.0692;
03:10:14;2.9639;
03:10:15;3.0848;
03:10:16;2.9455;
03:10:17;3.2093;
03:10:18;3.0993;
03:10:19;2.9998;
03:10:20;2.9818;
03:10:21;2.9865;
03:10:22;3.2265;
03:10:23;3.0331;
03:10:24;2.9489;
03:11:00;2.9808;
03:11:01;2.9863;
03:11:02;2.997;
03:11:03;3.2301;
03:11:04;2.9439;
03:11:05;2.9988;
03:11:06;3.0044;
03:11:07;2.988;
03:11:08;3.1005;
03:11:09;2.9452;
03:11:10;3.0029;
03:11:11;2.9529;
03:11:12;2.9833;
03:11:13;3.3864;
03:11:14;2.9981;
03:11:15;2.9664;
03:11:16;2.9941;
03:11:17;3.0002;
03:11:18;3.0484;
03:11:19;3.0482;
03:11:20;2.8814;
03:11:21;2.8785;
03:11:22;2.8938;
03:11:23;3.9535;
03:11:24;3.3146;
03:12:00;3.0561;
03:12:01;3.0696;
03:12:02;3.0144;
03:12:03;3.0566;
03:12:04;3.4408;
03:12:05;2.8302;
03:12:06;2.9858;
03:12:07;2.96;
03:12:08;3.2228;
03:12:09;2.9995;
03:12:10;3.0645;
03:12:11;2.9438;
03:12:12;2.9768;
03:12:13;3.1436;
03:12:14;3.1987;
03:12:15;3.0643;
03:12:16;3.0634;
03:12:17;2.9821;
03:12:18;3.0589;
03:12:19;2.9209;
03:12:20;3.1981;
03:12:21;2.9575;
03:12:22;2.9235;
03:12:23;3.1569;
03:12:24;2.9653;
03:13:00;3.1721;
03:13:01;2.9418;
03:13:02;2.9864;
03:13:03;3.0303;
03:13:04;2.9119;
03:13:05;3.1567;
03:13:06;3.0073;
03:13:07;2.9453;
03:13:08;3.3033;
03:13:09;3.1002;
03:13:10;3.4156;
03:13:11;3.1983;
03:13:12;3.074;
03:13:13;3.0181;
03:13:14;2.9636;
03:13:15;3.0181;
03:13:16;3.1238;
03:13:17;2.9242;
03:13:18;3.1981;
03:13:19;3.0314;
03:13:20;3.1495;
03:13:21;3.4704;
03:13:22;2.9831;
03:13:23;2.9334;
03:13:24;2.8117;
03:14:00;2.8474;
03:14:01;2.9262;
03:14:02;3.0579;
03:14:03;3.0425;
03:14:04;2.9742;
03:14:05;2.9886;
03:14:06;3.0643;
03:14:07;3.16;
03:14:08;3.1111;
03:14:09;2.9415;
03:14:10;3.0317;
03:14:11;3.1127;
03:14:12;3.5378;
03:14:13;2.977;
03:14:14;3.0074;
03:14:15;2.9763;
03:14:16;2.992;
03:14:17;3.1864;
03:14:18;3.294;
03:14:19;5.8869;
03:14:20;5.2456;
03:14:21;3.0447;
03:14:22;2.9216;
03:14:23;3.0057;
03:14:24;3.1189;
03:15:00;3.4626;
03:15:01;3.2601;
03:15:02;3.292;
03:15:03;3.0436;
03:15:04;2.9839;
03:15:05;3.1886;
03:15:06;3.141;
03:15:07;2.9432;
03:15:08;2.9556;
03:15:09;2.9384;
03:15:10;3.104;
03:15:11;2.9914;
03:15:12;2.9492;
03:15:13;2.9532;
03:15:14;2.9623;
03:15:15;3.0397;
03:15:16;3.0841;
03:15:17;2.9506;
03:15:18;2.9744;
03:15:19;2.9803;
03:15:20;3.0968;
03:15:21;3.0888;
03:15:22;3.237;
03:15:23;2.9371;
03:15:24;2.9807;
03:16:00;3.0146;
03:16:01;2.9911;
03:16:02;3.2096;
03:16:03;3.0394;
03:16:04;2.9383;
03:16:05;3.3072;
03:16:06;2.9862;
03:16:07;3.3883;
03:16:08;3.0402;
03:16:09;2.9529;
03:16:10;3.0758;
03:16:11;2.9391;
03:16:12;3.0812;
03:16:13;3.0304;
03:16:14;2.9414;
03:16:15;3.132;
03:16:16;2.9623;
03:16:17;3.1916;
03:16:18;3.057;
03:16:19;3.0248;
03:16:20;2.9606;
03:16:21;2.8691;
03:16:22;2.9947;
03:16:23;3.3491;
03:16:24;3.1335;
03:17:00;3.0351;
03:17:01;3.0478;
03:17:02;2.9362;
03:17:03;3.1673;
03:17:04;2.9151;
03:17:05;3.3817;
03:17:06;3.1395;
03:17:07;3.0793;
03:17:08;2.9967;
03:17:09;2.9708;
03:17:10;3.0861;
03:17:11;3.0687;
03:17:12;2.9394;
03:17:13;3.1902;
03:17:14;3.208;
03:17:15;3.1707;
03:17:16;3.0344;
03:17:17;3.1841;
03:17:18;3.29;
03:17:19;3.0251;
03:17:20;2.9755;
03:17:21;3.1784;
03:17:22;3.0535;
03:17:23;3.1255;
03:17:24;3.2451;
03:18:00;2.9556;
03:18:01;2.9682;
03:18:02;2.9431;
03:18:03;2.9866;
03:18:04;3.266;
03:18:05;2.9268;
03:18:06;2.9415;
03:18:07;2.811;
03:18:08;2.8233;
03:18:09;3.0079;
03:18:10;2.8553;
03:18:11;2.9421;
03:18:12;2.9324;
03:18:13;2.9626;
03:18:14;3.0559;
03:18:15;3.09;
03:18:16;3.0146;
03:18:17;2.9291;
03:18:18;2.9191;
03:18:19;3.0922;
03:18:20;2.9452;
03:18:21;3.0854;
03:18:22;2.9292;
03:18:23;3.3706;
03:18:24;4.696;
03:19:00;3.2683;
03:19:01;3.095;
03:19:02;2.9696;
03:19:03;2.9496;
03:19:04;3.0485;
03:19:05;3.1963;
03:19:06;3.122;
03:19:07;3.1386;
03:19:08;2.9708;
03:19:09;3.1168;
03:19:10;3.2426;
03:19:11;3.0018;
03:19:12;3.3548;
03:19:13;3.0643;
03:19:14;3.1401;
03:19:15;3.1968;
03:19:16;3.0109;
03:19:17;2.9712;
03:19:18;3.1008;
03:19:19;3.3058;
03:19:20;3.5097;
03:19:21;3.2359;
03:19:22;3.052;
03:19:23;3.064;
03:19:24;2.9174;
03:20:00;3.0468;
03:20:01;3.1317;
03:20:02;3.0978;
03:20:03;3.0951;
03:20:04;3.0043;
03:20:05;3.1086;
03:20:06;3.0689;
03:20:07;2.9358;
03:20:08;3.2825;
03:20:09;2.952;
03:20:10;3.0737;
03:20:11;3.1851;
03:20:12;2.9356;
03:20:13;3.2553;
03:20:14;3.093;
03:20:15;3.1451;
03:20:16;3.1943;
03:20:17;2.9124;
03:20:18;3.1691;
03:20:19;2.9079;
03:20:20;3.001;
03:20:21;3.096;
03:20:22;3.0907;
03:20:23;3.0952;
03:20:24;2.9386;
03:21:00;2.9659;
03:21:01;2.9925;
03:21:02;3.1251;
03:21:03;3.0068;
03:21:04;2.9292;
03:21:05;2.9287;
03:21:06;2.9675;
03:21:07;3.1731;
03:21:08;3.0631;
03:21:09;2.9326;
03:21:10;2.9566;
03:21:11;2.8179;
03:21:12;2.8537;
03:21:13;2.9806;
03:21:14;2.8987;
03:21:15;2.9761;
03:21:16;2.9552;
03:21:17;2.9461;
03:21:18;3.2248;
03:21:19;3.0292;
03:21:20;3.1833;
03:21:21;3.1438;
03:21:22;3.169;
03:21:23;3.2017;
03:21:24;3.1549;
03:22:00;2.9131;
03:22:01;2.9455;
03:22:02;2.9508;
03:22:03;3.0538;
03:22:04;3.2738;
03:22:06;3.0121;
03:22:07;3.0273;
03:22:08;2.9619;
03:22:09;3.213;
03:22:10;2.9106;
03:22:11;3.0463;
03:22:12;3.0896;
03:22:13;3.0291;
03:22:14;3.4572;
03:22:15;3.2557;
03:22:16;2.9535;
03:22:17;2.9359;
03:22:18;2.9361;
03:22:19;3.3557;
03:22:20;3.0916;
03:22:21;2.954;
03:22:22;2.9348;
03:22:23;2.9365;
03:22:24;3.1358;
03:23:00;3.1357;
03:23:01;2.9459;
03:23:02;2.9274;
03:23:03;2.9247;
03:23:04;2.906;
03:23:05;3.0758;
03:23:06;3.0901;
03:23:07;3.1209;
03:23:08;3.1363;
03:23:09;3.3446;
03:23:10;3.2466;
03:23:11;3.2906;
03:23:12;3.1566;
03:23:13;3.2003;
03:23:14;3.3027;
03:23:15;3.3253;
03:23:16;3.2939;
03:23:17;3.1733;
03:23:18;3.4408;
03:23:19;3.3707;
03:23:20;3.5298;
03:23:21;3.3462;
03:23:22;3.2117;
03:23:23;3.2588;
03:23:24;3.2121;
03:24:00;3.4117;
03:24:01;3.1996;
03:24:02;3.2871;
03:24:03;3.3014;
03:24:04;3.3434;
03:24:05;3.4577;
03:24:06;3.2042;
03:24:07;3.2364;
03:24:08;3.127;
03:24:09;3.6397;
03:24:10;3.4512;
03:24:11;3.1765;
03:24:12;3.8594;
03:24:13;3.4721;
03:24:14;3.961;
03:24:15;3.7351;
03:24:16;3.2674;
03:24:17;3.2775;
03:24:18;3.2522;
03:24:19;3.4345;
03:24:20;3.4172;
03:24:21;3.4003;
03:24:22;3.1903;
03:24:23;3.2649;
03:24:24;3.4405;
03:25:00;3.4826;
03:25:01;3.236;
03:25:02;3.2357;
03:25:03;3.242;
03:25:04;3.2017;
03:25:05;3.31;
03:25:06;3.3727;
03:25:07;3.1153;
03:25:08;3.382;
03:25:09;3.4587;
03:25:10;3.0954;
03:25:11;3.1718;
03:25:12;3.1431;
03:25:13;3.2471;
03:25:14;3.3129;
03:25:15;3.0961;
03:25:16;3.1074;
03:25:17;3.1494;
03:25:18;3.6252;
03:25:19;3.1651;
03:25:20;3.1101;
03:25:21;3.125;
03:25:22;3.0912;
03:25:23;3.5652;
03:25:24;3.2274;
03:26:00;3.1187;
03:26:01;3.0905;
03:26:02;3.0958;
03:26:03;3.3498;
03:26:04;3.2419;
03:26:06;3.453;
03:26:07;3.7123;
03:26:08;4.3381;
03:26:09;3.5235;
03:26:10;3.7504;
03:26:11;4.4798;
03:26:12;3.8353;
03:26:13;3.8749;
03:26:14;3.9015;
03:26:15;4.109;
03:26:16;3.6366;
03:26:17;3.4753;
03:26:18;3.62;
03:26:19;3.7579;
03:26:20;4.0254;
03:26:21;3.5325;
03:26:22;3.6022;
03:26:23;3.7514;
03:26:24;3.8035;
03:27:00;3.5335;
03:27:01;3.5393;
03:27:02;3.5073;
03:27:03;3.6802;
03:27:04;3.4567;
03:27:05;3.4356;
03:27:06;3.3645;
03:27:07;3.426;
03:27:08;3.9726;
03:27:09;3.5008;
03:27:10;3.7337;
03:27:11;3.8509;
03:27:12;3.641;
03:27:13;3.7204;
03:27:14;3.6053;
03:27:15;3.5337;
03:27:16;3.5588;
03:27:17;3.7774;
03:27:18;3.6893;
03:27:19;3.565;
03:27:20;3.5099;
03:27:21;3.5343;
03:27:22;3.7674;
03:27:23;3.6673;
03:27:24;3.5428;
03:28:00;3.5771;
03:28:01;3.7064;
03:28:02;3.7528;
03:28:03;3.6837;
03:28:04;5.1766;
03:28:05;3.7259;
03:28:06;3.656;
03:28:07;3.5449;
03:28:08;3.5857;
03:28:09;3.6043;
03:28:10;3.8089;
03:28:11;3.8457;
03:28:12;3.6472;
03:28:13;3.7329;
03:28:14;4.2755;
03:28:15;3.7205;
03:28:16;3.566;
03:28:17;3.519;
03:28:18;4.4019;
03:28:19;4.0434;
03:28:20;3.5633;
03:28:21;3.561;
03:28:22;3.7359;
03:28:23;3.9436;
03:28:24;3.5487;
